Date,District,Domestic (MLD),Industrial (MLD),Agricultural (MLD)
14-09-2025,Pune,1334,1493,479
14-09-2025,Nagpur,529,1077,1269
14-09-2025,Nashik,592,1450,1108
14-09-2025,Mumbai,1088,1237,1377
14-09-2025,Aurangabad,1760,1387,701
14-09-2025,Thane,543,1053,651
14-09-2025,Kolhapur,1812,595,921
14-09-2025,Solapur,1900,544,488
15-09-2025,Pune,1653,379,498
15-09-2025,Nagpur,1824,554,530
15-09-2025,Nashik,765,564,1173
15-09-2025,Mumbai,1918,1467,1274
15-09-2025,Aurangabad,1331,752,562
15-09-2025,Thane,1056,701,657
15-09-2025,Kolhapur,1704,628,1064
15-09-2025,Solapur,1141,1014,1445
16-09-2025,Pune,1598,741,787
16-09-2025,Nagpur,1944,1144,1463
16-09-2025,Nashik,1017,1221,929
16-09-2025,Mumbai,1280,1230,974
16-09-2025,Aurangabad,1742,1383,483
16-09-2025,Thane,1497,901,985
16-09-2025,Kolhapur,1667,560,744
16-09-2025,Solapur,1895,906,1218
17-09-2025,Pune,1599,479,1147
17-09-2025,Nagpur,1772,770,1419
17-09-2025,Nashik,1624,409,499
17-09-2025,Mumbai,1996,394,1388
17-09-2025,Aurangabad,1709,942,965
17-09-2025,Thane,548,323,964
17-09-2025,Kolhapur,1647,1206,484
17-09-2025,Solapur,653,555,1495
18-09-2025,Pune,669,311,985
18-09-2025,Nagpur,1226,679,1139
18-09-2025,Nashik,713,1408,963
18-09-2025,Mumbai,1824,865,874
18-09-2025,Aurangabad,1025,1469,979
18-09-2025,Thane,1729,425,1356
18-09-2025,Kolhapur,1973,687,702
18-09-2025,Solapur,1799,619,1418
19-09-2025,Pune,1546,1310,1150
19-09-2025,Nagpur,1356,831,1276
19-09-2025,Nashik,1382,1347,1089
19-09-2025,Mumbai,1784,1238,1252
19-09-2025,Aurangabad,1303,1421,1483
19-09-2025,Thane,1581,612,1408
19-09-2025,Kolhapur,591,1260,1219
19-09-2025,Solapur,1378,1393,631
20-09-2025,Pune,1372,531,1309
20-09-2025,Nagpur,1789,921,424
20-09-2025,Nashik,1450,1240,1499
20-09-2025,Mumbai,1784,446,1181
20-09-2025,Aurangabad,1912,1454,638
20-09-2025,Thane,1437,1068,705
20-09-2025,Kolhapur,1948,469,439
20-09-2025,Solapur,1997,471,723
21-09-2025,Pune,692,319,1288
21-09-2025,Nagpur,696,610,1377
21-09-2025,Nashik,1413,1171,862
21-09-2025,Mumbai,1863,1332,847
21-09-2025,Aurangabad,954,946,692
21-09-2025,Thane,1344,308,1124
21-09-2025,Kolhapur,1405,347,1263
21-09-2025,Solapur,698,314,1288
22-09-2025,Pune,805,414,552
22-09-2025,Nagpur,1022,1349,1199
22-09-2025,Nashik,1597,744,1283
22-09-2025,Mumbai,1228,1296,1169
22-09-2025,Aurangabad,686,1475,538
22-09-2025,Thane,713,1286,559
22-09-2025,Kolhapur,643,867,798
22-09-2025,Solapur,1518,666,590
23-09-2025,Pune,1086,790,1013
23-09-2025,Nagpur,812,1477,648
23-09-2025,Nashik,685,1200,653
23-09-2025,Mumbai,1443,1411,473
23-09-2025,Aurangabad,815,1305,1471
23-09-2025,Thane,1749,1436,954
23-09-2025,Kolhapur,1833,579,1000
23-09-2025,Solapur,895,976,793
24-09-2025,Pune,843,690,1126
24-09-2025,Nagpur,889,1089,1069
24-09-2025,Nashik,1763,1426,610
24-09-2025,Mumbai,1543,1019,1187
24-09-2025,Aurangabad,1847,1418,1016
24-09-2025,Thane,1566,377,781
24-09-2025,Kolhapur,853,307,1338
24-09-2025,Solapur,1291,1192,1031
25-09-2025,Pune,1563,914,821
25-09-2025,Nagpur,894,834,1387
25-09-2025,Nashik,1870,689,416
25-09-2025,Mumbai,1001,1274,726
25-09-2025,Aurangabad,1319,1101,1329
25-09-2025,Thane,1761,1426,975
25-09-2025,Kolhapur,870,973,1075
25-09-2025,Solapur,1685,681,833
26-09-2025,Pune,1291,1435,1167
26-09-2025,Nagpur,1431,1272,758
26-09-2025,Nashik,1807,355,948
26-09-2025,Mumbai,784,1393,1099
26-09-2025,Aurangabad,1601,350,864
26-09-2025,Thane,1790,971,654
26-09-2025,Kolhapur,1823,1328,1216
26-09-2025,Solapur,1761,985,526
27-09-2025,Pune,1222,1374,727
27-09-2025,Nagpur,1123,350,747
27-09-2025,Nashik,1833,1334,776
27-09-2025,Mumbai,586,551,1449
27-09-2025,Aurangabad,931,509,859
27-09-2025,Thane,947,1126,427
27-09-2025,Kolhapur,592,626,1230
27-09-2025,Solapur,1368,665,1096
28-09-2025,Pune,1834,1208,935
28-09-2025,Nagpur,764,912,899
28-09-2025,Nashik,1798,961,1436
28-09-2025,Mumbai,1638,1282,756
28-09-2025,Aurangabad,1266,713,1367
28-09-2025,Thane,1652,1151,445
28-09-2025,Kolhapur,1588,500,1424
28-09-2025,Solapur,1364,1134,1242
29-09-2025,Pune,855,1482,846
29-09-2025,Nagpur,1678,1275,1397
29-09-2025,Nashik,1479,930,511
29-09-2025,Mumbai,755,1357,755
29-09-2025,Aurangabad,555,1041,1249
29-09-2025,Thane,841,1211,535
29-09-2025,Kolhapur,1626,456,795
29-09-2025,Solapur,695,336,1364
30-09-2025,Pune,1048,527,699
30-09-2025,Nagpur,1933,1371,906
30-09-2025,Nashik,1863,1262,1372
30-09-2025,Mumbai,791,800,1147
30-09-2025,Aurangabad,678,392,476
30-09-2025,Thane,1898,1066,933
30-09-2025,Kolhapur,1107,1079,509
30-09-2025,Solapur,1040,1154,900
01-10-2025,Pune,970,527,1263
01-10-2025,Nagpur,1618,1332,457
01-10-2025,Nashik,699,1423,408
01-10-2025,Mumbai,1810,846,733
01-10-2025,Aurangabad,1599,942,506
01-10-2025,Thane,964,554,1300
01-10-2025,Kolhapur,1168,816,1140
01-10-2025,Solapur,1652,333,572
02-10-2025,Pune,1232,1058,539
02-10-2025,Nagpur,1031,393,1134
02-10-2025,Nashik,925,1039,1305
02-10-2025,Mumbai,1265,520,893
02-10-2025,Aurangabad,684,312,1031
02-10-2025,Thane,1249,901,1469
02-10-2025,Kolhapur,722,1351,1449
02-10-2025,Solapur,1022,942,677
03-10-2025,Pune,1994,955,811
03-10-2025,Nagpur,1392,1191,822
03-10-2025,Nashik,973,1375,1476
03-10-2025,Mumbai,1361,1429,614
03-10-2025,Aurangabad,1453,622,1343
03-10-2025,Thane,983,674,726
03-10-2025,Kolhapur,574,1414,692
03-10-2025,Solapur,788,419,951
04-10-2025,Pune,1849,1469,1492
04-10-2025,Nagpur,1064,873,598
04-10-2025,Nashik,911,696,1224
04-10-2025,Mumbai,591,351,909
04-10-2025,Aurangabad,1451,920,950
04-10-2025,Thane,850,1244,1203
04-10-2025,Kolhapur,1015,483,1386
04-10-2025,Solapur,548,1458,1317
05-10-2025,Pune,1730,581,1226
05-10-2025,Nagpur,951,829,1422
05-10-2025,Nashik,906,1352,469
05-10-2025,Mumbai,1758,1406,1113
05-10-2025,Aurangabad,1322,1493,1042
05-10-2025,Thane,940,505,797
05-10-2025,Kolhapur,665,976,1012
05-10-2025,Solapur,1207,704,995
06-10-2025,Pune,1989,618,1324
06-10-2025,Nagpur,519,627,1233
06-10-2025,Nashik,1048,1391,574
06-10-2025,Mumbai,1782,476,1398
06-10-2025,Aurangabad,1835,426,406
06-10-2025,Thane,1427,1258,1428
06-10-2025,Kolhapur,517,1067,1304
06-10-2025,Solapur,1140,630,1232
07-10-2025,Pune,1497,847,723
07-10-2025,Nagpur,1308,498,1037
07-10-2025,Nashik,1031,975,425
07-10-2025,Mumbai,1008,388,491
07-10-2025,Aurangabad,1069,735,1119
07-10-2025,Thane,1605,660,815
07-10-2025,Kolhapur,791,554,1320
07-10-2025,Solapur,1083,659,1253
08-10-2025,Pune,1737,914,985
08-10-2025,Nagpur,534,1095,1338
08-10-2025,Nashik,1268,301,896
08-10-2025,Mumbai,1773,1334,774
08-10-2025,Aurangabad,1826,1003,543
08-10-2025,Thane,1727,876,1251
08-10-2025,Kolhapur,706,1435,779
08-10-2025,Solapur,1206,1038,459
09-10-2025,Pune,1718,656,535
09-10-2025,Nagpur,1688,530,1067
09-10-2025,Nashik,1191,1034,1382
09-10-2025,Mumbai,997,655,900
09-10-2025,Aurangabad,1352,525,1026
09-10-2025,Thane,792,1424,597
09-10-2025,Kolhapur,1425,1372,562
09-10-2025,Solapur,693,605,1362
10-10-2025,Pune,1685,1393,496
10-10-2025,Nagpur,1151,1260,1212
10-10-2025,Nashik,519,675,1034
10-10-2025,Mumbai,701,378,1026
10-10-2025,Aurangabad,1769,663,605
10-10-2025,Thane,803,343,1220
10-10-2025,Kolhapur,1939,1273,1058
10-10-2025,Solapur,1463,1466,526
11-10-2025,Pune,1674,573,879
11-10-2025,Nagpur,983,495,1234
11-10-2025,Nashik,1276,410,980
11-10-2025,Mumbai,1435,910,1106
11-10-2025,Aurangabad,1448,1435,1040
11-10-2025,Thane,1187,1235,1137
11-10-2025,Kolhapur,962,1167,1296
11-10-2025,Solapur,1912,1494,902
12-10-2025,Pune,1436,1237,541
12-10-2025,Nagpur,1232,372,620
12-10-2025,Nashik,1540,742,1471
12-10-2025,Mumbai,1355,1007,684
12-10-2025,Aurangabad,1298,1311,1065
12-10-2025,Thane,921,1148,423
12-10-2025,Kolhapur,1240,582,536
12-10-2025,Solapur,1729,899,669
13-10-2025,Pune,920,1321,1013
13-10-2025,Nagpur,1224,1498,705
13-10-2025,Nashik,830,1306,547
13-10-2025,Mumbai,1044,1153,1178
13-10-2025,Aurangabad,1463,586,1098
13-10-2025,Thane,1828,894,417
13-10-2025,Kolhapur,1752,421,1472
13-10-2025,Solapur,1822,648,789
14-10-2025,Pune,541,464,1217
14-10-2025,Nagpur,607,704,1405
14-10-2025,Nashik,1879,533,988
14-10-2025,Mumbai,1678,667,676
14-10-2025,Aurangabad,1447,438,832
14-10-2025,Thane,541,1000,1409
14-10-2025,Kolhapur,1748,549,916
14-10-2025,Solapur,1675,651,1093
15-10-2025,Pune,1216,878,908
15-10-2025,Nagpur,1395,401,697
15-10-2025,Nashik,1482,335,1347
15-10-2025,Mumbai,798,1459,984
15-10-2025,Aurangabad,978,1035,1225
15-10-2025,Thane,1460,631,1179
15-10-2025,Kolhapur,638,1221,710
15-10-2025,Solapur,1742,1085,1463
16-10-2025,Pune,883,1372,580
16-10-2025,Nagpur,1769,870,408
16-10-2025,Nashik,1434,914,1334
16-10-2025,Mumbai,1904,912,1001
16-10-2025,Aurangabad,546,1365,686
16-10-2025,Thane,898,400,1141
16-10-2025,Kolhapur,1127,675,475
16-10-2025,Solapur,1893,892,1183
17-10-2025,Pune,1653,1394,504
17-10-2025,Nagpur,1801,433,1228
17-10-2025,Nashik,959,975,1038
17-10-2025,Mumbai,841,1272,922
17-10-2025,Aurangabad,814,1029,470
17-10-2025,Thane,1668,1015,723
17-10-2025,Kolhapur,619,546,450
17-10-2025,Solapur,1786,578,723
18-10-2025,Pune,1853,1173,1099
18-10-2025,Nagpur,654,304,938
18-10-2025,Nashik,1474,579,1143
18-10-2025,Mumbai,1750,624,537
18-10-2025,Aurangabad,1839,520,726
18-10-2025,Thane,893,1040,523
18-10-2025,Kolhapur,1981,632,696
18-10-2025,Solapur,1905,877,733
19-10-2025,Pune,1280,336,521
19-10-2025,Nagpur,618,965,885
19-10-2025,Nashik,1833,623,1368
19-10-2025,Mumbai,1674,1432,661
19-10-2025,Aurangabad,655,406,666
19-10-2025,Thane,1710,380,1131
19-10-2025,Kolhapur,1099,632,1163
19-10-2025,Solapur,595,365,1487
20-10-2025,Pune,1199,715,1162
20-10-2025,Nagpur,760,1348,755
20-10-2025,Nashik,1819,1413,645
20-10-2025,Mumbai,1417,981,1121
20-10-2025,Aurangabad,1533,462,1114
20-10-2025,Thane,899,762,1254
20-10-2025,Kolhapur,701,593,851
20-10-2025,Solapur,723,792,837
21-10-2025,Pune,1520,955,414
21-10-2025,Nagpur,1781,1105,1269
21-10-2025,Nashik,1687,403,831
21-10-2025,Mumbai,1974,1196,1116
21-10-2025,Aurangabad,1667,368,1163
21-10-2025,Thane,1182,614,1371
21-10-2025,Kolhapur,1976,316,833
21-10-2025,Solapur,657,1456,1389
22-10-2025,Pune,1184,902,916
22-10-2025,Nagpur,1977,1408,848
22-10-2025,Nashik,1484,935,1281
22-10-2025,Mumbai,1544,768,942
22-10-2025,Aurangabad,1232,1176,1398
22-10-2025,Thane,741,947,1382
22-10-2025,Kolhapur,1520,824,623
22-10-2025,Solapur,1867,1446,509
23-10-2025,Pune,1479,733,1472
23-10-2025,Nagpur,1615,958,1306
23-10-2025,Nashik,1997,1149,555
23-10-2025,Mumbai,1437,915,434
23-10-2025,Aurangabad,1421,1039,644
23-10-2025,Thane,1549,924,659
23-10-2025,Kolhapur,1678,1338,589
23-10-2025,Solapur,1755,1067,935
24-10-2025,Pune,1318,1011,620
24-10-2025,Nagpur,1459,316,679
24-10-2025,Nashik,1848,444,1394
24-10-2025,Mumbai,1143,1113,593
24-10-2025,Aurangabad,1455,1170,515
24-10-2025,Thane,569,742,927
24-10-2025,Kolhapur,1526,782,623
24-10-2025,Solapur,1003,776,1177
25-10-2025,Pune,1126,975,1297
25-10-2025,Nagpur,1648,1418,1018
25-10-2025,Nashik,1230,1469,1020
25-10-2025,Mumbai,1327,838,976
25-10-2025,Aurangabad,1345,1238,876
25-10-2025,Thane,1183,349,823
25-10-2025,Kolhapur,1290,1356,1280
25-10-2025,Solapur,838,373,1068
26-10-2025,Pune,512,807,980
26-10-2025,Nagpur,833,1192,1394
26-10-2025,Nashik,540,1307,1210
26-10-2025,Mumbai,740,601,984
26-10-2025,Aurangabad,1352,429,1245
26-10-2025,Thane,1148,741,1275
26-10-2025,Kolhapur,766,385,607
26-10-2025,Solapur,1486,1421,428
27-10-2025,Pune,1605,368,1390
27-10-2025,Nagpur,982,506,1258
27-10-2025,Nashik,1010,765,956
27-10-2025,Mumbai,633,312,588
27-10-2025,Aurangabad,686,1153,1202
27-10-2025,Thane,1408,997,1380
27-10-2025,Kolhapur,1549,637,735
27-10-2025,Solapur,877,390,692
28-10-2025,Pune,1304,795,1102
28-10-2025,Nagpur,746,825,533
28-10-2025,Nashik,1332,591,436
28-10-2025,Mumbai,979,1045,490
28-10-2025,Aurangabad,997,1065,723
28-10-2025,Thane,520,687,411
28-10-2025,Kolhapur,1420,1068,1379
28-10-2025,Solapur,781,300,1198
29-10-2025,Pune,520,1433,693
29-10-2025,Nagpur,1550,1208,651
29-10-2025,Nashik,1734,503,581
29-10-2025,Mumbai,1764,863,1086
29-10-2025,Aurangabad,952,629,828
29-10-2025,Thane,823,1447,836
29-10-2025,Kolhapur,814,347,622
29-10-2025,Solapur,1096,1270,1481
30-10-2025,Pune,1528,971,1128
30-10-2025,Nagpur,1242,1052,541
30-10-2025,Nashik,812,1365,1047
30-10-2025,Mumbai,669,989,1208
30-10-2025,Aurangabad,1308,888,1132
30-10-2025,Thane,1730,988,1292
30-10-2025,Kolhapur,747,1391,1236
30-10-2025,Solapur,786,554,1392
31-10-2025,Pune,1480,485,1240
31-10-2025,Nagpur,1402,1250,1463
31-10-2025,Nashik,791,1110,473
31-10-2025,Mumbai,1509,418,989
31-10-2025,Aurangabad,693,363,1457
31-10-2025,Thane,821,798,903
31-10-2025,Kolhapur,1444,1249,791
31-10-2025,Solapur,1050,330,1392
01-11-2025,Pune,858,773,923
01-11-2025,Nagpur,1063,1439,508
01-11-2025,Nashik,1488,948,574
01-11-2025,Mumbai,1491,673,1095
01-11-2025,Aurangabad,1543,651,927
01-11-2025,Thane,1594,841,932
01-11-2025,Kolhapur,1922,483,470
01-11-2025,Solapur,609,818,1085
02-11-2025,Pune,1144,318,898
02-11-2025,Nagpur,805,493,953
02-11-2025,Nashik,1244,1049,1145
02-11-2025,Mumbai,1751,652,1218
02-11-2025,Aurangabad,669,1493,670
02-11-2025,Thane,1399,578,1055
02-11-2025,Kolhapur,592,829,946
02-11-2025,Solapur,1091,701,579
03-11-2025,Pune,1786,954,1396
03-11-2025,Nagpur,1793,1121,440
03-11-2025,Nashik,815,1382,1255
03-11-2025,Mumbai,1404,1143,1023
03-11-2025,Aurangabad,1392,674,434
03-11-2025,Thane,1370,759,1385
03-11-2025,Kolhapur,1728,573,1176
03-11-2025,Solapur,1479,1158,520
04-11-2025,Pune,1932,410,904
04-11-2025,Nagpur,1624,1200,795
04-11-2025,Nashik,1287,328,556
04-11-2025,Mumbai,1158,1298,653
04-11-2025,Aurangabad,1318,404,581
04-11-2025,Thane,1757,646,874
04-11-2025,Kolhapur,632,873,1401
04-11-2025,Solapur,1236,1137,1327
05-11-2025,Pune,1480,460,598
05-11-2025,Nagpur,500,1062,1078
05-11-2025,Nashik,857,1250,1043
05-11-2025,Mumbai,629,1491,1262
05-11-2025,Aurangabad,1654,380,811
05-11-2025,Thane,1342,454,1108
05-11-2025,Kolhapur,1417,617,893
05-11-2025,Solapur,1696,684,1369
06-11-2025,Pune,1523,1178,906
06-11-2025,Nagpur,1202,1481,1210
06-11-2025,Nashik,1257,1359,454
06-11-2025,Mumbai,646,919,1235
06-11-2025,Aurangabad,1875,716,831
06-11-2025,Thane,1724,305,471
06-11-2025,Kolhapur,1791,1499,1026
06-11-2025,Solapur,640,1161,1305
07-11-2025,Pune,1475,1094,1063
07-11-2025,Nagpur,1519,946,1389
07-11-2025,Nashik,1822,1440,1205
07-11-2025,Mumbai,720,1021,1435
07-11-2025,Aurangabad,600,416,820
07-11-2025,Thane,1883,518,1390
07-11-2025,Kolhapur,1066,862,992
07-11-2025,Solapur,1569,307,1111
08-11-2025,Pune,1120,513,455
08-11-2025,Nagpur,830,1133,519
08-11-2025,Nashik,1622,1015,964
08-11-2025,Mumbai,1743,698,1460
08-11-2025,Aurangabad,1463,663,1478
08-11-2025,Thane,1913,1370,1140
08-11-2025,Kolhapur,1326,1118,805
08-11-2025,Solapur,1370,1460,1253
09-11-2025,Pune,1528,329,722
09-11-2025,Nagpur,1204,773,763
09-11-2025,Nashik,1798,1153,598
09-11-2025,Mumbai,1386,728,1279
09-11-2025,Aurangabad,1978,935,996
09-11-2025,Thane,532,1344,1048
09-11-2025,Kolhapur,1364,1049,725
09-11-2025,Solapur,1228,1102,1265
10-11-2025,Pune,1708,1269,966
10-11-2025,Nagpur,1007,587,444
10-11-2025,Nashik,1109,306,845
10-11-2025,Mumbai,680,1174,453
10-11-2025,Aurangabad,1328,785,973
10-11-2025,Thane,1471,605,880
10-11-2025,Kolhapur,1613,940,515
10-11-2025,Solapur,961,1276,1275
11-11-2025,Pune,1807,962,960
11-11-2025,Nagpur,1869,794,764
11-11-2025,Nashik,1826,450,1150
11-11-2025,Mumbai,1578,590,1169
11-11-2025,Aurangabad,554,453,692
11-11-2025,Thane,1504,1303,772
11-11-2025,Kolhapur,821,885,1011
11-11-2025,Solapur,841,585,573
12-11-2025,Pune,739,594,800
12-11-2025,Nagpur,1237,765,948
12-11-2025,Nashik,538,871,600
12-11-2025,Mumbai,742,1086,1323
12-11-2025,Aurangabad,516,1488,560
12-11-2025,Thane,1865,727,441
12-11-2025,Kolhapur,1362,1486,548
12-11-2025,Solapur,1375,834,528
13-11-2025,Pune,1280,609,436
13-11-2025,Nagpur,1173,1365,664
13-11-2025,Nashik,1237,1407,447
13-11-2025,Mumbai,1518,967,1298
13-11-2025,Aurangabad,1762,901,543
13-11-2025,Thane,1267,1379,1486
13-11-2025,Kolhapur,1076,910,1429
13-11-2025,Solapur,1595,535,447
14-11-2025,Pune,800,1331,1293
14-11-2025,Nagpur,1611,920,574
14-11-2025,Nashik,570,823,583
14-11-2025,Mumbai,1466,324,1427
14-11-2025,Aurangabad,995,1290,1114
14-11-2025,Thane,665,1467,1021
14-11-2025,Kolhapur,704,1340,778
14-11-2025,Solapur,529,453,1242
15-11-2025,Pune,1642,315,1390
15-11-2025,Nagpur,1775,877,1317
15-11-2025,Nashik,1835,920,860
15-11-2025,Mumbai,1565,1386,1158
15-11-2025,Aurangabad,625,860,1328
15-11-2025,Thane,1015,984,851
15-11-2025,Kolhapur,586,1456,924
15-11-2025,Solapur,713,1151,1229
16-11-2025,Pune,1130,453,1421
16-11-2025,Nagpur,849,330,619
16-11-2025,Nashik,1193,927,1098
16-11-2025,Mumbai,1379,756,570
16-11-2025,Aurangabad,741,840,803
16-11-2025,Thane,1713,1277,1296
16-11-2025,Kolhapur,1195,436,1427
16-11-2025,Solapur,1598,1085,745
17-11-2025,Pune,1033,1219,778
17-11-2025,Nagpur,1786,1062,544
17-11-2025,Nashik,1641,457,724
17-11-2025,Mumbai,1285,1402,405
17-11-2025,Aurangabad,1663,736,1018
17-11-2025,Thane,1565,1487,624
17-11-2025,Kolhapur,670,1089,595
17-11-2025,Solapur,1588,1053,1173
18-11-2025,Pune,1276,1056,1150
18-11-2025,Nagpur,1195,1225,1039
18-11-2025,Nashik,1010,1282,1186
18-11-2025,Mumbai,731,1161,595
18-11-2025,Aurangabad,1552,842,1315
18-11-2025,Thane,1364,1363,839
18-11-2025,Kolhapur,1449,970,756
18-11-2025,Solapur,1981,621,467
19-11-2025,Pune,1218,506,456
19-11-2025,Nagpur,1933,1286,914
19-11-2025,Nashik,905,329,799
19-11-2025,Mumbai,1784,390,565
19-11-2025,Aurangabad,1787,995,873
19-11-2025,Thane,1815,1411,857
19-11-2025,Kolhapur,1629,767,550
19-11-2025,Solapur,1522,968,1498
20-11-2025,Pune,1667,746,1072
20-11-2025,Nagpur,1489,485,463
20-11-2025,Nashik,1350,1021,1121
20-11-2025,Mumbai,967,1280,451
20-11-2025,Aurangabad,1715,320,1094
20-11-2025,Thane,1460,619,955
20-11-2025,Kolhapur,1697,748,924
20-11-2025,Solapur,1870,592,973
21-11-2025,Pune,700,1291,1495
21-11-2025,Nagpur,1859,549,891
21-11-2025,Nashik,1545,452,847
21-11-2025,Mumbai,1051,791,1005
21-11-2025,Aurangabad,1275,1022,796
21-11-2025,Thane,1173,1482,1367
21-11-2025,Kolhapur,1292,462,803
21-11-2025,Solapur,580,1256,1470
22-11-2025,Pune,1473,1298,1439
22-11-2025,Nagpur,943,1403,968
22-11-2025,Nashik,571,1405,817
22-11-2025,Mumbai,677,1076,1112
22-11-2025,Aurangabad,1233,693,1389
22-11-2025,Thane,833,717,1006
22-11-2025,Kolhapur,733,863,1235
22-11-2025,Solapur,1219,615,1214
23-11-2025,Pune,1957,750,681
23-11-2025,Nagpur,888,1127,476
23-11-2025,Nashik,699,520,1261
23-11-2025,Mumbai,1563,676,934
23-11-2025,Aurangabad,1006,628,729
23-11-2025,Thane,1953,825,1274
23-11-2025,Kolhapur,857,339,1260
23-11-2025,Solapur,525,949,544
24-11-2025,Pune,1224,1143,1203
24-11-2025,Nagpur,1471,1274,1466
24-11-2025,Nashik,584,533,1440
24-11-2025,Mumbai,1581,580,1125
24-11-2025,Aurangabad,1960,906,1414
24-11-2025,Thane,1845,951,1261
24-11-2025,Kolhapur,515,426,1269
24-11-2025,Solapur,1889,889,439
25-11-2025,Pune,1780,951,1016
25-11-2025,Nagpur,1905,569,1301
25-11-2025,Nashik,1717,419,678
25-11-2025,Mumbai,1797,450,907
25-11-2025,Aurangabad,1209,877,1095
25-11-2025,Thane,1191,1410,813
25-11-2025,Kolhapur,732,1022,580
25-11-2025,Solapur,846,450,1309
26-11-2025,Pune,1793,1124,1151
26-11-2025,Nagpur,1288,651,934
26-11-2025,Nashik,1876,614,430
26-11-2025,Mumbai,1614,1354,917
26-11-2025,Aurangabad,1359,318,994
26-11-2025,Thane,797,548,926
26-11-2025,Kolhapur,985,1186,1106
26-11-2025,Solapur,1048,1010,575
27-11-2025,Pune,622,363,991
27-11-2025,Nagpur,752,827,631
27-11-2025,Nashik,1557,969,1250
27-11-2025,Mumbai,792,608,817
27-11-2025,Aurangabad,1314,788,773
27-11-2025,Thane,1695,1047,1316
27-11-2025,Kolhapur,1095,1476,993
27-11-2025,Solapur,1068,619,740
28-11-2025,Pune,1752,1471,1278
28-11-2025,Nagpur,526,937,1061
28-11-2025,Nashik,1921,755,754
28-11-2025,Mumbai,1586,943,411
28-11-2025,Aurangabad,1988,1073,1443
28-11-2025,Thane,519,794,1229
28-11-2025,Kolhapur,1047,1074,839
28-11-2025,Solapur,1929,1094,1162
29-11-2025,Pune,904,1345,1089
29-11-2025,Nagpur,1201,1321,587
29-11-2025,Nashik,1925,1488,1271
29-11-2025,Mumbai,1749,1477,913
29-11-2025,Aurangabad,1082,621,1461
29-11-2025,Thane,1209,1201,516
29-11-2025,Kolhapur,783,767,921
29-11-2025,Solapur,1322,1312,955
30-11-2025,Pune,1471,1362,1191
30-11-2025,Nagpur,1711,542,569
30-11-2025,Nashik,1435,1000,1055
30-11-2025,Mumbai,666,1467,1440
30-11-2025,Aurangabad,813,872,894
30-11-2025,Thane,858,361,1145
30-11-2025,Kolhapur,972,660,819
30-11-2025,Solapur,706,492,555
01-12-2025,Pune,777,896,1209
01-12-2025,Nagpur,1019,1064,628
01-12-2025,Nashik,1260,1229,558
01-12-2025,Mumbai,1940,431,1493
01-12-2025,Aurangabad,569,521,547
01-12-2025,Thane,1430,401,1438
01-12-2025,Kolhapur,1157,529,1189
01-12-2025,Solapur,1143,1130,430
02-12-2025,Pune,1226,1391,1300
02-12-2025,Nagpur,1741,395,798
02-12-2025,Nashik,1867,499,1147
02-12-2025,Mumbai,1853,516,781
02-12-2025,Aurangabad,1131,1391,996
02-12-2025,Thane,697,383,1237
02-12-2025,Kolhapur,675,830,720
02-12-2025,Solapur,1254,347,985
03-12-2025,Pune,1392,513,1197
03-12-2025,Nagpur,1803,346,877
03-12-2025,Nashik,1114,808,551
03-12-2025,Mumbai,1722,1004,906
03-12-2025,Aurangabad,1843,838,1026
03-12-2025,Thane,782,1190,1057
03-12-2025,Kolhapur,1892,305,1001
03-12-2025,Solapur,1461,669,748
04-12-2025,Pune,1621,1431,1402
04-12-2025,Nagpur,682,1387,533
04-12-2025,Nashik,720,1287,610
04-12-2025,Mumbai,985,1183,467
04-12-2025,Aurangabad,1234,1456,793
04-12-2025,Thane,1858,1435,1470
04-12-2025,Kolhapur,1748,354,826
04-12-2025,Solapur,1708,1347,1297
05-12-2025,Pune,874,1235,960
05-12-2025,Nagpur,828,711,411
05-12-2025,Nashik,655,380,1367
05-12-2025,Mumbai,878,475,1028
05-12-2025,Aurangabad,1543,1054,882
05-12-2025,Thane,1891,1354,625
05-12-2025,Kolhapur,638,1333,990
05-12-2025,Solapur,628,1082,1451
06-12-2025,Pune,1621,594,1478
06-12-2025,Nagpur,1832,1374,827
06-12-2025,Nashik,1455,1269,1170
06-12-2025,Mumbai,747,1260,1488
06-12-2025,Aurangabad,880,346,620
06-12-2025,Thane,1495,327,641
06-12-2025,Kolhapur,1191,894,1382
06-12-2025,Solapur,654,741,888
07-12-2025,Pune,1398,535,1428
07-12-2025,Nagpur,1723,1181,1259
07-12-2025,Nashik,912,828,507
07-12-2025,Mumbai,1665,819,1224
07-12-2025,Aurangabad,714,737,1208
07-12-2025,Thane,1281,963,1443
07-12-2025,Kolhapur,1644,1279,805
07-12-2025,Solapur,937,1308,1274
08-12-2025,Pune,1264,1013,536
08-12-2025,Nagpur,1395,1156,404
08-12-2025,Nashik,754,670,470
08-12-2025,Mumbai,1293,1188,715
08-12-2025,Aurangabad,1242,454,643
08-12-2025,Thane,1290,1343,1273
08-12-2025,Kolhapur,599,1312,607
08-12-2025,Solapur,1509,793,817
09-12-2025,Pune,890,1016,1248
09-12-2025,Nagpur,1284,570,678
09-12-2025,Nashik,548,503,1468
09-12-2025,Mumbai,1238,569,839
09-12-2025,Aurangabad,1638,867,1201
09-12-2025,Thane,519,1331,1450
09-12-2025,Kolhapur,984,1143,1334
09-12-2025,Solapur,1579,1470,1198
