Date,Reservoir Name,District,Inflow (MLD),Outflow (MLD),Storage Capacity (MLD),Current Level (MLD)
30-07-2025,Ujjani Dam,Solapur,1887,1406,243451,213903
30-07-2025,Jayakwadi Dam,Aurangabad,2024,1340,215936,210741
31-07-2025,Koyna Dam,Satara,2943,1133,154288,125919
31-07-2025,Bhatsa Dam,Thane,1384,1730,279865,269631
31-07-2025,Ujjani Dam,Solapur,1134,2331,210650,192396
31-07-2025,Jayakwadi Dam,Aurangabad,2984,1327,247010,121038
01-08-2025,Koyna Dam,Satara,2732,2050,169789,105616
01-08-2025,Bhatsa Dam,Thane,2004,1938,217838,185557
01-08-2025,Ujjani Dam,Solapur,1934,1821,281789,136719
01-08-2025,Jayakwadi Dam,Aurangabad,1297,1019,174912,151569
02-08-2025,Koyna Dam,Satara,1716,1610,296408,151636
02-08-2025,Bhatsa Dam,Thane,2048,1654,243370,195952
02-08-2025,Ujjani Dam,Solapur,2076,1817,273812,118175
02-08-2025,Jayakwadi Dam,Aurangabad,2600,2285,276456,100293
03-08-2025,Koyna Dam,Satara,2621,2120,246881,132016
03-08-2025,Bhatsa Dam,Thane,2564,1412,298609,233839
03-08-2025,Ujjani Dam,Solapur,1876,2393,199895,193160
03-08-2025,Jayakwadi Dam,Aurangabad,1361,1154,186988,159732
04-08-2025,Koyna Dam,Satara,1398,1014,277713,160432
04-08-2025,Bhatsa Dam,Thane,2400,1333,183179,172400
04-08-2025,Ujjani Dam,Solapur,1695,2366,283625,257245
04-08-2025,Jayakwadi Dam,Aurangabad,1410,1166,197117,177271
05-08-2025,Koyna Dam,Satara,2168,1676,215446,100361
05-08-2025,Bhatsa Dam,Thane,1197,2085,162319,135422
05-08-2025,Ujjani Dam,Solapur,1216,2323,245097,184826
05-08-2025,Jayakwadi Dam,Aurangabad,2008,1778,187419,164507
06-08-2025,Koyna Dam,Satara,2030,2015,231003,195689
06-08-2025,Bhatsa Dam,Thane,1418,1987,193849,193474
06-08-2025,Ujjani Dam,Solapur,1721,1265,230572,199137
06-08-2025,Jayakwadi Dam,Aurangabad,1492,1474,150588,102778
07-08-2025,Koyna Dam,Satara,2921,1595,234929,179427
07-08-2025,Bhatsa Dam,Thane,2541,2170,285491,232279
07-08-2025,Ujjani Dam,Solapur,2117,1476,277270,168584
07-08-2025,Jayakwadi Dam,Aurangabad,1679,1721,246523,182145
08-08-2025,Koyna Dam,Satara,1638,1168,240190,141081
08-08-2025,Bhatsa Dam,Thane,1380,1320,256310,233451
08-08-2025,Ujjani Dam,Solapur,2529,2310,202253,153759
08-08-2025,Jayakwadi Dam,Aurangabad,1207,2404,235941,186379
09-08-2025,Koyna Dam,Satara,1524,1183,177652,176118
09-08-2025,Bhatsa Dam,Thane,2925,2438,172400,111375
09-08-2025,Ujjani Dam,Solapur,1341,1649,282191,158846
09-08-2025,Jayakwadi Dam,Aurangabad,2596,1433,186874,106685
10-08-2025,Koyna Dam,Satara,1480,2139,173737,146556
10-08-2025,Bhatsa Dam,Thane,2126,1798,151119,122475
10-08-2025,Ujjani Dam,Solapur,1631,1627,163738,149038
10-08-2025,Jayakwadi Dam,Aurangabad,1501,2159,177682,108477
11-08-2025,Koyna Dam,Satara,1158,1349,240527,172859
11-08-2025,Bhatsa Dam,Thane,1573,2161,184794,117397
11-08-2025,Ujjani Dam,Solapur,1572,2275,279877,135026
11-08-2025,Jayakwadi Dam,Aurangabad,2818,2169,181205,149528
12-08-2025,Koyna Dam,Satara,1730,1313,190445,129972
12-08-2025,Bhatsa Dam,Thane,2661,1483,239277,147697
12-08-2025,Ujjani Dam,Solapur,2621,1559,181251,157303
12-08-2025,Jayakwadi Dam,Aurangabad,1952,1637,275186,179411
13-08-2025,Koyna Dam,Satara,2692,2229,244122,103472
13-08-2025,Bhatsa Dam,Thane,1511,1003,268853,208982
13-08-2025,Ujjani Dam,Solapur,1360,2327,167304,144663
13-08-2025,Jayakwadi Dam,Aurangabad,1518,1147,193980,127788
14-08-2025,Koyna Dam,Satara,2968,1656,210850,174003
14-08-2025,Bhatsa Dam,Thane,2757,1499,183048,179672
14-08-2025,Ujjani Dam,Solapur,2278,2456,261039,225634
14-08-2025,Jayakwadi Dam,Aurangabad,1678,1309,211740,167643
15-08-2025,Koyna Dam,Satara,1734,1143,215880,184129
15-08-2025,Bhatsa Dam,Thane,2880,1279,164938,110556
15-08-2025,Ujjani Dam,Solapur,2910,1712,213185,183353
15-08-2025,Jayakwadi Dam,Aurangabad,2599,1344,189766,122356
16-08-2025,Koyna Dam,Satara,1300,2393,211656,147312
16-08-2025,Bhatsa Dam,Thane,1872,1259,217402,209340
16-08-2025,Ujjani Dam,Solapur,2096,1667,201916,158690
16-08-2025,Jayakwadi Dam,Aurangabad,1925,1783,275332,268459
17-08-2025,Koyna Dam,Satara,1093,1945,162810,142039
17-08-2025,Bhatsa Dam,Thane,1268,2472,157291,120481
17-08-2025,Ujjani Dam,Solapur,1792,1080,289978,246473
17-08-2025,Jayakwadi Dam,Aurangabad,2680,1689,189498,170398
18-08-2025,Koyna Dam,Satara,1395,1599,291078,118621
18-08-2025,Bhatsa Dam,Thane,2070,1183,233930,128352
18-08-2025,Ujjani Dam,Solapur,2063,1137,209004,114506
18-08-2025,Jayakwadi Dam,Aurangabad,2628,2038,274783,234055
19-08-2025,Koyna Dam,Satara,1051,1319,285427,126865
19-08-2025,Bhatsa Dam,Thane,1820,1799,228479,208422
19-08-2025,Ujjani Dam,Solapur,1325,1971,257523,254955
19-08-2025,Jayakwadi Dam,Aurangabad,2758,1659,231733,182007
20-08-2025,Koyna Dam,Satara,2451,1973,218250,135388
20-08-2025,Bhatsa Dam,Thane,1469,2450,265866,265100
20-08-2025,Ujjani Dam,Solapur,1163,2246,262865,107354
20-08-2025,Jayakwadi Dam,Aurangabad,1145,1482,188016,180333
21-08-2025,Koyna Dam,Satara,1107,1098,189359,100552
21-08-2025,Bhatsa Dam,Thane,1827,1288,288165,159794
21-08-2025,Ujjani Dam,Solapur,1109,1801,173838,124823
21-08-2025,Jayakwadi Dam,Aurangabad,1531,1256,287345,236575
22-08-2025,Koyna Dam,Satara,1694,2492,188329,162814
22-08-2025,Bhatsa Dam,Thane,2279,1368,232554,171058
22-08-2025,Ujjani Dam,Solapur,2216,1261,231026,187085
22-08-2025,Jayakwadi Dam,Aurangabad,2636,2026,274941,220981
23-08-2025,Koyna Dam,Satara,2359,1751,172794,155222
23-08-2025,Bhatsa Dam,Thane,1924,1689,222309,216016
23-08-2025,Ujjani Dam,Solapur,2111,1985,150937,139370
23-08-2025,Jayakwadi Dam,Aurangabad,2612,2440,170330,164956
24-08-2025,Koyna Dam,Satara,2068,1123,252357,200979
24-08-2025,Bhatsa Dam,Thane,2379,2389,191684,106220
24-08-2025,Ujjani Dam,Solapur,2879,1403,272992,225918
24-08-2025,Jayakwadi Dam,Aurangabad,2200,1059,189824,130797
25-08-2025,Koyna Dam,Satara,1226,1063,197774,157224
25-08-2025,Bhatsa Dam,Thane,1493,1394,168346,141821
25-08-2025,Ujjani Dam,Solapur,2720,1647,190877,121978
25-08-2025,Jayakwadi Dam,Aurangabad,1724,1339,196713,185652
26-08-2025,Koyna Dam,Satara,1096,1467,181473,179977
26-08-2025,Bhatsa Dam,Thane,1699,1256,188254,103074
26-08-2025,Ujjani Dam,Solapur,1523,2236,156004,155018
26-08-2025,Jayakwadi Dam,Aurangabad,1041,1665,287423,153377
27-08-2025,Koyna Dam,Satara,1372,1043,260997,109063
27-08-2025,Bhatsa Dam,Thane,2517,1214,263617,195615
27-08-2025,Ujjani Dam,Solapur,2261,1342,266562,186255
27-08-2025,Jayakwadi Dam,Aurangabad,2513,2031,246360,194570
28-08-2025,Koyna Dam,Satara,2149,1418,212015,169625
28-08-2025,Bhatsa Dam,Thane,1010,1951,292795,205391
28-08-2025,Ujjani Dam,Solapur,2657,2379,251433,190510
28-08-2025,Jayakwadi Dam,Aurangabad,1498,1670,219261,122259
29-08-2025,Koyna Dam,Satara,2114,1085,235709,153223
29-08-2025,Bhatsa Dam,Thane,2271,1195,181051,132490
29-08-2025,Ujjani Dam,Solapur,1025,2375,156885,134917
29-08-2025,Jayakwadi Dam,Aurangabad,2675,1772,298969,296487
30-08-2025,Koyna Dam,Satara,1618,1297,234535,107599
30-08-2025,Bhatsa Dam,Thane,1335,2375,271938,176661
30-08-2025,Ujjani Dam,Solapur,2091,2044,167030,155904
30-08-2025,Jayakwadi Dam,Aurangabad,2649,1293,156797,105868
31-08-2025,Koyna Dam,Satara,1381,1093,173577,136378
31-08-2025,Bhatsa Dam,Thane,1096,2001,220564,144603
31-08-2025,Ujjani Dam,Solapur,1722,1480,171064,101807
31-08-2025,Jayakwadi Dam,Aurangabad,1397,1675,187577,137235
01-09-2025,Koyna Dam,Satara,1415,1255,297835,131538
01-09-2025,Bhatsa Dam,Thane,2725,1463,174011,126997
01-09-2025,Ujjani Dam,Solapur,2375,1178,254449,219127
01-09-2025,Jayakwadi Dam,Aurangabad,1801,1219,236218,228097
02-09-2025,Koyna Dam,Satara,2447,1897,176712,131250
02-09-2025,Bhatsa Dam,Thane,2055,2124,179803,122966
02-09-2025,Ujjani Dam,Solapur,1914,2423,169847,106218
02-09-2025,Jayakwadi Dam,Aurangabad,1462,1849,253991,169708
03-09-2025,Koyna Dam,Satara,2046,1526,168435,136694
03-09-2025,Bhatsa Dam,Thane,1690,1549,195810,124331
03-09-2025,Ujjani Dam,Solapur,2093,1261,275292,136557
03-09-2025,Jayakwadi Dam,Aurangabad,1906,1223,211518,117777
04-09-2025,Koyna Dam,Satara,2782,1199,294910,269445
04-09-2025,Bhatsa Dam,Thane,1050,2403,205845,157073
04-09-2025,Ujjani Dam,Solapur,2406,2116,167771,130493
04-09-2025,Jayakwadi Dam,Aurangabad,2306,2129,210280,106168
05-09-2025,Koyna Dam,Satara,1050,2189,214354,117928
05-09-2025,Bhatsa Dam,Thane,2315,2194,192427,114814
05-09-2025,Ujjani Dam,Solapur,1155,2204,215380,163860
05-09-2025,Jayakwadi Dam,Aurangabad,1634,1717,291695,213040
06-09-2025,Koyna Dam,Satara,1388,1397,229322,183231
06-09-2025,Bhatsa Dam,Thane,1448,1758,271921,215509
06-09-2025,Ujjani Dam,Solapur,1010,2209,264551,165672
06-09-2025,Jayakwadi Dam,Aurangabad,1385,1394,293227,273138
07-09-2025,Koyna Dam,Satara,2552,2385,254830,191733
07-09-2025,Bhatsa Dam,Thane,2051,1115,187638,111427
07-09-2025,Ujjani Dam,Solapur,1275,1227,266854,102111
07-09-2025,Jayakwadi Dam,Aurangabad,2160,2011,267707,201107
08-09-2025,Koyna Dam,Satara,2961,1279,263808,184593
08-09-2025,Bhatsa Dam,Thane,2379,2150,166959,100875
08-09-2025,Ujjani Dam,Solapur,2372,2335,168844,119503
08-09-2025,Jayakwadi Dam,Aurangabad,2442,1542,187081,111422
09-09-2025,Koyna Dam,Satara,2983,2306,215737,119915
09-09-2025,Bhatsa Dam,Thane,2934,2253,150077,136388
09-09-2025,Ujjani Dam,Solapur,2901,1473,267019,117679
09-09-2025,Jayakwadi Dam,Aurangabad,2452,2104,200456,113836
10-09-2025,Koyna Dam,Satara,1599,2412,259058,253942
10-09-2025,Bhatsa Dam,Thane,2144,1097,266621,240479
10-09-2025,Ujjani Dam,Solapur,2549,1939,203946,111356
10-09-2025,Jayakwadi Dam,Aurangabad,1048,1181,215233,150414
11-09-2025,Koyna Dam,Satara,1554,1393,276147,202424
11-09-2025,Bhatsa Dam,Thane,1167,1530,217657,215342
11-09-2025,Ujjani Dam,Solapur,2972,2330,256424,192214
11-09-2025,Jayakwadi Dam,Aurangabad,2039,1708,161736,132734
12-09-2025,Koyna Dam,Satara,2212,1792,220470,188091
12-09-2025,Bhatsa Dam,Thane,1655,2428,260100,236267
12-09-2025,Ujjani Dam,Solapur,1834,2091,150205,121707
12-09-2025,Jayakwadi Dam,Aurangabad,2758,1066,256697,114629
13-09-2025,Koyna Dam,Satara,1287,2017,209068,152909
13-09-2025,Bhatsa Dam,Thane,2939,2290,189774,165247
13-09-2025,Ujjani Dam,Solapur,1255,2022,250631,145947
13-09-2025,Jayakwadi Dam,Aurangabad,1488,1045,244324,180293
14-09-2025,Koyna Dam,Satara,1084,1311,284519,214687
14-09-2025,Bhatsa Dam,Thane,2939,2445,160690,121660
14-09-2025,Ujjani Dam,Solapur,2556,1236,293808,111231
14-09-2025,Jayakwadi Dam,Aurangabad,2966,1846,283740,228956
15-09-2025,Koyna Dam,Satara,2319,1667,208077,157892
15-09-2025,Bhatsa Dam,Thane,1745,2274,247131,191790
15-09-2025,Ujjani Dam,Solapur,1663,1846,183392,166586
15-09-2025,Jayakwadi Dam,Aurangabad,2078,1223,249096,180097
16-09-2025,Koyna Dam,Satara,2367,1894,183489,141394
16-09-2025,Bhatsa Dam,Thane,1695,2406,169622,103145
16-09-2025,Ujjani Dam,Solapur,1585,1803,269531,148853
16-09-2025,Jayakwadi Dam,Aurangabad,2172,1799,163451,152550
17-09-2025,Koyna Dam,Satara,1756,1498,222743,200098
17-09-2025,Bhatsa Dam,Thane,1559,2282,170511,131471
17-09-2025,Ujjani Dam,Solapur,2282,2443,238783,180326
17-09-2025,Jayakwadi Dam,Aurangabad,1735,1972,290243,124649
18-09-2025,Koyna Dam,Satara,2398,2189,229829,101539
18-09-2025,Bhatsa Dam,Thane,2835,1951,294573,112733
18-09-2025,Ujjani Dam,Solapur,1589,2289,183280,138710
18-09-2025,Jayakwadi Dam,Aurangabad,1651,1259,202875,162428
19-09-2025,Koyna Dam,Satara,1123,2432,206542,169294
19-09-2025,Bhatsa Dam,Thane,1403,2409,189785,118783
19-09-2025,Ujjani Dam,Solapur,1765,1219,212428,178883
19-09-2025,Jayakwadi Dam,Aurangabad,2559,1508,238017,133116
20-09-2025,Koyna Dam,Satara,2656,1262,202596,193620
20-09-2025,Bhatsa Dam,Thane,1501,1263,266875,117115
20-09-2025,Ujjani Dam,Solapur,2024,1943,277905,259244
20-09-2025,Jayakwadi Dam,Aurangabad,1701,1326,249434,153797
21-09-2025,Koyna Dam,Satara,2270,1825,284740,167724
21-09-2025,Bhatsa Dam,Thane,1633,1194,276076,219060
21-09-2025,Ujjani Dam,Solapur,2656,2041,294286,225408
21-09-2025,Jayakwadi Dam,Aurangabad,1269,1704,170307,115088
22-09-2025,Koyna Dam,Satara,1889,1613,244310,100613
22-09-2025,Bhatsa Dam,Thane,2055,2239,294599,205078
22-09-2025,Ujjani Dam,Solapur,2955,1939,270380,265655
22-09-2025,Jayakwadi Dam,Aurangabad,1338,1685,293325,110685
23-09-2025,Koyna Dam,Satara,1777,1450,198697,127917
23-09-2025,Bhatsa Dam,Thane,2941,1274,155565,100721
23-09-2025,Ujjani Dam,Solapur,1041,1867,264591,159163
23-09-2025,Jayakwadi Dam,Aurangabad,2427,1515,295156,180497
24-09-2025,Koyna Dam,Satara,2455,1066,242466,196348
24-09-2025,Bhatsa Dam,Thane,2660,1843,195754,154813
24-09-2025,Ujjani Dam,Solapur,2927,1609,210460,136007
24-09-2025,Jayakwadi Dam,Aurangabad,1648,2413,150516,118418
25-09-2025,Koyna Dam,Satara,1305,2271,227831,144339
25-09-2025,Bhatsa Dam,Thane,1463,1139,287422,126110
25-09-2025,Ujjani Dam,Solapur,1979,2387,195921,176489
25-09-2025,Jayakwadi Dam,Aurangabad,2815,1361,209483,111668
26-09-2025,Koyna Dam,Satara,2804,1316,180878,179460
26-09-2025,Bhatsa Dam,Thane,1815,1945,294984,276168
26-09-2025,Ujjani Dam,Solapur,1358,2155,200028,138629
26-09-2025,Jayakwadi Dam,Aurangabad,1223,1239,217473,212197
27-09-2025,Koyna Dam,Satara,1675,1753,237114,199635
27-09-2025,Bhatsa Dam,Thane,2615,1541,291915,250493
27-09-2025,Ujjani Dam,Solapur,1806,2155,240060,153542
27-09-2025,Jayakwadi Dam,Aurangabad,2074,1188,280719,229420
28-09-2025,Koyna Dam,Satara,1919,2145,243478,218174
28-09-2025,Bhatsa Dam,Thane,1818,1372,190390,102718
28-09-2025,Ujjani Dam,Solapur,2263,1901,298795,195927
28-09-2025,Jayakwadi Dam,Aurangabad,1602,2033,261966,162781
29-09-2025,Koyna Dam,Satara,1550,2150,274857,256411
29-09-2025,Bhatsa Dam,Thane,1558,1555,279772,186779
29-09-2025,Ujjani Dam,Solapur,2859,1577,164309,100671
29-09-2025,Jayakwadi Dam,Aurangabad,2159,1838,229112,177284
30-09-2025,Koyna Dam,Satara,2173,1090,183386,163881
30-09-2025,Bhatsa Dam,Thane,2546,2083,176201,108374
30-09-2025,Ujjani Dam,Solapur,1685,1666,226008,216851
30-09-2025,Jayakwadi Dam,Aurangabad,2772,2454,255924,165005
01-10-2025,Koyna Dam,Satara,2056,1420,281927,161503
01-10-2025,Bhatsa Dam,Thane,2886,2424,289026,242264
01-10-2025,Ujjani Dam,Solapur,1546,1133,187920,154457
01-10-2025,Jayakwadi Dam,Aurangabad,2482,1681,226276,203772
02-10-2025,Koyna Dam,Satara,1038,2429,217816,124658
02-10-2025,Bhatsa Dam,Thane,1473,1805,254155,109238
02-10-2025,Ujjani Dam,Solapur,2414,1341,220263,123685
02-10-2025,Jayakwadi Dam,Aurangabad,1930,2225,189759,162523
03-10-2025,Koyna Dam,Satara,2145,1049,259641,153605
03-10-2025,Bhatsa Dam,Thane,1712,1762,273671,112727
03-10-2025,Ujjani Dam,Solapur,2664,2262,277703,111900
03-10-2025,Jayakwadi Dam,Aurangabad,1077,2150,201572,115250
04-10-2025,Koyna Dam,Satara,1336,2337,228844,145006
04-10-2025,Bhatsa Dam,Thane,1608,1593,270904,266699
04-10-2025,Ujjani Dam,Solapur,1440,1540,283069,112578
04-10-2025,Jayakwadi Dam,Aurangabad,1044,2487,238523,165298
05-10-2025,Koyna Dam,Satara,2993,2410,293894,103003
05-10-2025,Bhatsa Dam,Thane,1384,1699,153765,114759
05-10-2025,Ujjani Dam,Solapur,1748,1235,247691,214764
05-10-2025,Jayakwadi Dam,Aurangabad,2731,1804,209774,174026
06-10-2025,Koyna Dam,Satara,1077,1616,192047,111545
06-10-2025,Bhatsa Dam,Thane,1841,1586,281738,136637
06-10-2025,Ujjani Dam,Solapur,2373,1411,192739,169196
06-10-2025,Jayakwadi Dam,Aurangabad,1283,2280,280369,261999
07-10-2025,Koyna Dam,Satara,2048,2103,233427,137667
07-10-2025,Bhatsa Dam,Thane,1951,2422,232152,105100
07-10-2025,Ujjani Dam,Solapur,2091,1650,246297,135186
07-10-2025,Jayakwadi Dam,Aurangabad,2461,1080,150503,108591
08-10-2025,Koyna Dam,Satara,1148,1139,294320,163776
08-10-2025,Bhatsa Dam,Thane,1305,1218,168957,111259
08-10-2025,Ujjani Dam,Solapur,2132,1098,191508,168082
08-10-2025,Jayakwadi Dam,Aurangabad,1069,2073,223043,195973
09-10-2025,Koyna Dam,Satara,1588,2180,242659,151847
09-10-2025,Bhatsa Dam,Thane,2508,1000,279347,159425
09-10-2025,Ujjani Dam,Solapur,1556,1831,150363,146362
09-10-2025,Jayakwadi Dam,Aurangabad,2695,2485,256546,244969
10-10-2025,Koyna Dam,Satara,1509,2196,198635,148715
10-10-2025,Bhatsa Dam,Thane,1868,1516,276165,178958
10-10-2025,Ujjani Dam,Solapur,1660,1365,217772,133714
10-10-2025,Jayakwadi Dam,Aurangabad,2965,2291,196982,156473
11-10-2025,Koyna Dam,Satara,2230,1325,264935,131782
11-10-2025,Bhatsa Dam,Thane,2134,2463,189730,162865
11-10-2025,Ujjani Dam,Solapur,2390,1076,260638,234885
11-10-2025,Jayakwadi Dam,Aurangabad,2254,2139,286509,179169
12-10-2025,Koyna Dam,Satara,1593,1919,261972,246661
12-10-2025,Bhatsa Dam,Thane,1470,1660,299655,250995
12-10-2025,Ujjani Dam,Solapur,1869,1943,270275,132648
12-10-2025,Jayakwadi Dam,Aurangabad,1211,2043,225804,196639
13-10-2025,Koyna Dam,Satara,2267,1296,156195,124864
13-10-2025,Bhatsa Dam,Thane,2915,2267,275514,236012
13-10-2025,Ujjani Dam,Solapur,2177,2403,225153,164913
13-10-2025,Jayakwadi Dam,Aurangabad,2125,1508,220996,201450
14-10-2025,Koyna Dam,Satara,1847,1457,225608,103337
14-10-2025,Bhatsa Dam,Thane,1805,1898,298750,145321
14-10-2025,Ujjani Dam,Solapur,1889,2317,250505,176070
14-10-2025,Jayakwadi Dam,Aurangabad,2570,1553,282277,113609
15-10-2025,Koyna Dam,Satara,2608,1605,169340,106442
15-10-2025,Bhatsa Dam,Thane,1821,2279,287428,120729
15-10-2025,Ujjani Dam,Solapur,1084,1522,201619,155937
15-10-2025,Jayakwadi Dam,Aurangabad,1304,1743,196870,161698
16-10-2025,Koyna Dam,Satara,2692,2042,250114,206518
16-10-2025,Bhatsa Dam,Thane,1730,2012,195790,139909
16-10-2025,Ujjani Dam,Solapur,1446,2030,205446,170726
16-10-2025,Jayakwadi Dam,Aurangabad,1749,1193,205255,164317
17-10-2025,Koyna Dam,Satara,1692,1172,162769,127109
17-10-2025,Bhatsa Dam,Thane,2906,1996,274887,148606
17-10-2025,Ujjani Dam,Solapur,1442,2192,217234,157956
17-10-2025,Jayakwadi Dam,Aurangabad,1958,1904,288519,157091
18-10-2025,Koyna Dam,Satara,2227,2326,263593,221810
18-10-2025,Bhatsa Dam,Thane,1121,1320,180463,167760
18-10-2025,Ujjani Dam,Solapur,2550,2012,225466,209637
18-10-2025,Jayakwadi Dam,Aurangabad,2144,1460,226194,122143
19-10-2025,Koyna Dam,Satara,1191,1327,168583,147415
19-10-2025,Bhatsa Dam,Thane,2028,1328,202541,126055
19-10-2025,Ujjani Dam,Solapur,2634,1832,288295,124784
19-10-2025,Jayakwadi Dam,Aurangabad,1685,1286,257350,245642
20-10-2025,Koyna Dam,Satara,2989,1557,269641,267920
20-10-2025,Bhatsa Dam,Thane,2829,2389,234045,228610
20-10-2025,Ujjani Dam,Solapur,1515,1481,191491,139071
20-10-2025,Jayakwadi Dam,Aurangabad,2634,1585,274965,152056
21-10-2025,Koyna Dam,Satara,2041,2455,244641,214691
21-10-2025,Bhatsa Dam,Thane,1992,2198,168286,132731
21-10-2025,Ujjani Dam,Solapur,2398,1521,151349,117101
21-10-2025,Jayakwadi Dam,Aurangabad,2866,1083,191122,179913
22-10-2025,Koyna Dam,Satara,1014,2093,221082,138370
22-10-2025,Bhatsa Dam,Thane,1082,1124,206621,174093
22-10-2025,Ujjani Dam,Solapur,2116,1610,256156,226506
22-10-2025,Jayakwadi Dam,Aurangabad,1372,1578,169358,124119
23-10-2025,Koyna Dam,Satara,1948,1009,251309,196322
23-10-2025,Bhatsa Dam,Thane,2322,1559,159456,141733
23-10-2025,Ujjani Dam,Solapur,1026,1672,204994,106342
23-10-2025,Jayakwadi Dam,Aurangabad,2308,1020,190119,183145
24-10-2025,Koyna Dam,Satara,2358,1408,171115,164016
24-10-2025,Bhatsa Dam,Thane,1205,1351,219387,214615
24-10-2025,Ujjani Dam,Solapur,2163,2312,297058,159035
24-10-2025,Jayakwadi Dam,Aurangabad,2365,1651,162897,143751
25-10-2025,Koyna Dam,Satara,1716,2389,229970,104431
25-10-2025,Bhatsa Dam,Thane,2182,1169,179493,165194
25-10-2025,Ujjani Dam,Solapur,2748,2158,215055,152917
25-10-2025,Jayakwadi Dam,Aurangabad,2294,1863,154161,141892
26-10-2025,Koyna Dam,Satara,2194,2113,240579,170714
26-10-2025,Bhatsa Dam,Thane,2375,1485,161283,120889
26-10-2025,Ujjani Dam,Solapur,2484,2379,282335,158656
26-10-2025,Jayakwadi Dam,Aurangabad,2146,2086,235215,119125
27-10-2025,Koyna Dam,Satara,2837,2321,211562,152635
27-10-2025,Bhatsa Dam,Thane,2757,2067,218228,180522
27-10-2025,Ujjani Dam,Solapur,1898,2395,219554,116625
27-10-2025,Jayakwadi Dam,Aurangabad,2431,2070,165381,107907
28-10-2025,Koyna Dam,Satara,2702,1166,265354,224619
28-10-2025,Bhatsa Dam,Thane,1154,2358,278997,117064
28-10-2025,Ujjani Dam,Solapur,1862,1620,296384,252589
28-10-2025,Jayakwadi Dam,Aurangabad,1535,2233,215829,147951
29-10-2025,Koyna Dam,Satara,2365,1285,272174,143247
29-10-2025,Bhatsa Dam,Thane,1261,1012,255873,192228
29-10-2025,Ujjani Dam,Solapur,1842,2096,254987,210160
29-10-2025,Jayakwadi Dam,Aurangabad,1480,2451,276504,141001
30-10-2025,Koyna Dam,Satara,1121,2465,229845,148111
30-10-2025,Bhatsa Dam,Thane,1166,1512,254251,118893
30-10-2025,Ujjani Dam,Solapur,2132,2424,229947,140710
30-10-2025,Jayakwadi Dam,Aurangabad,2010,1523,248637,159440
31-10-2025,Koyna Dam,Satara,2909,2465,228341,131735
31-10-2025,Bhatsa Dam,Thane,2824,1136,263618,262070
31-10-2025,Ujjani Dam,Solapur,2903,1890,169738,134918
31-10-2025,Jayakwadi Dam,Aurangabad,1169,1298,290692,176172
01-11-2025,Koyna Dam,Satara,2432,2488,177929,145935
01-11-2025,Bhatsa Dam,Thane,2677,2402,254331,236473
01-11-2025,Ujjani Dam,Solapur,1009,1430,219844,128848
01-11-2025,Jayakwadi Dam,Aurangabad,1021,1819,175782,107468
02-11-2025,Koyna Dam,Satara,1356,1923,212089,178869
02-11-2025,Bhatsa Dam,Thane,2907,1427,246919,186932
02-11-2025,Ujjani Dam,Solapur,2134,1884,294446,174524
02-11-2025,Jayakwadi Dam,Aurangabad,2976,1673,295144,255428
03-11-2025,Koyna Dam,Satara,2181,2223,258799,199058
03-11-2025,Bhatsa Dam,Thane,1332,2364,276162,185897
03-11-2025,Ujjani Dam,Solapur,1501,1871,182921,157830
03-11-2025,Jayakwadi Dam,Aurangabad,2936,2019,186164,143107
04-11-2025,Koyna Dam,Satara,2117,1194,231562,189053
04-11-2025,Bhatsa Dam,Thane,1518,1994,168429,136805
04-11-2025,Ujjani Dam,Solapur,1327,1263,151760,123136
04-11-2025,Jayakwadi Dam,Aurangabad,2452,1377,179766,137163
05-11-2025,Koyna Dam,Satara,2199,1319,159950,108590
05-11-2025,Bhatsa Dam,Thane,1341,2472,171401,145952
05-11-2025,Ujjani Dam,Solapur,1825,1243,267122,164688
05-11-2025,Jayakwadi Dam,Aurangabad,1225,1909,202744,120663
06-11-2025,Koyna Dam,Satara,1052,1808,258761,100950
06-11-2025,Bhatsa Dam,Thane,1545,1541,171622,112607
06-11-2025,Ujjani Dam,Solapur,2655,2483,238277,184714
06-11-2025,Jayakwadi Dam,Aurangabad,2455,1451,179322,163619
07-11-2025,Koyna Dam,Satara,2624,1371,177035,148227
07-11-2025,Bhatsa Dam,Thane,1810,1833,219059,175963
07-11-2025,Ujjani Dam,Solapur,2993,1760,157683,117382
07-11-2025,Jayakwadi Dam,Aurangabad,2967,1456,271667,250849
08-11-2025,Koyna Dam,Satara,2205,1253,162759,162517
08-11-2025,Bhatsa Dam,Thane,1447,1131,292020,173453
08-11-2025,Ujjani Dam,Solapur,2771,1106,210816,190661
08-11-2025,Jayakwadi Dam,Aurangabad,1855,2494,235605,138006
09-11-2025,Koyna Dam,Satara,1483,1050,298246,217445
09-11-2025,Bhatsa Dam,Thane,2864,1119,299972,225039
09-11-2025,Ujjani Dam,Solapur,2779,2111,241392,152885
09-11-2025,Jayakwadi Dam,Aurangabad,1846,1382,279790,122413
