Date,District,Rainfall (mm)
28-08-2025,Kolhapur,97.54
28-08-2025,Solapur,12.98
29-08-2025,Pune,97.04
29-08-2025,Nagpur,184.85
29-08-2025,Nashik,194.86
29-08-2025,Mumbai,163.08
29-08-2025,Aurangabad,150.14
29-08-2025,Thane,186.36
29-08-2025,Kolhapur,160.43
29-08-2025,Solapur,158.28
30-08-2025,Pune,179.84
30-08-2025,Nagpur,120.31
30-08-2025,Nashik,104.23
30-08-2025,Mumbai,44.13
30-08-2025,Aurangabad,24.21
30-08-2025,Thane,53.41
30-08-2025,Kolhapur,64.67
30-08-2025,Solapur,131.82
31-08-2025,Pune,123.62
31-08-2025,Nagpur,86.99
31-08-2025,Nashik,111.6
31-08-2025,Mumbai,187.93
31-08-2025,Aurangabad,99.67
31-08-2025,Thane,130.22
31-08-2025,Kolhapur,41.27
31-08-2025,Solapur,187.32
01-09-2025,Pune,13.74
01-09-2025,Nagpur,144.34
01-09-2025,Nashik,94.42
01-09-2025,Mumbai,171.53
01-09-2025,Aurangabad,154.88
01-09-2025,Thane,172.78
01-09-2025,Kolhapur,165.81
01-09-2025,Solapur,81.76
02-09-2025,Pune,179.76
02-09-2025,Nagpur,107.15
02-09-2025,Nashik,137.75
02-09-2025,Mumbai,171.68
02-09-2025,Aurangabad,177.52
02-09-2025,Thane,193.12
02-09-2025,Kolhapur,89.61
02-09-2025,Solapur,94.6
03-09-2025,Pune,33.74
03-09-2025,Nagpur,136.66
03-09-2025,Nashik,141.62
03-09-2025,Mumbai,22.72
03-09-2025,Aurangabad,91.72
03-09-2025,Thane,38.73
03-09-2025,Kolhapur,82.12
03-09-2025,Solapur,29.38
04-09-2025,Pune,148.85
04-09-2025,Nagpur,186.6
04-09-2025,Nashik,185.68
04-09-2025,Mumbai,72.28
04-09-2025,Aurangabad,41.78
04-09-2025,Thane,65.38
04-09-2025,Kolhapur,143.79
04-09-2025,Solapur,173.47
05-09-2025,Pune,142.94
05-09-2025,Nagpur,146.65
05-09-2025,Nashik,159.0
05-09-2025,Mumbai,78.52
05-09-2025,Aurangabad,167.85
05-09-2025,Thane,30.98
05-09-2025,Kolhapur,65.04
05-09-2025,Solapur,57.56
06-09-2025,Pune,196.36
06-09-2025,Nagpur,34.33
06-09-2025,Nashik,79.78
06-09-2025,Mumbai,39.69
06-09-2025,Aurangabad,39.08
06-09-2025,Thane,57.79
06-09-2025,Kolhapur,37.72
06-09-2025,Solapur,71.84
07-09-2025,Pune,86.86
07-09-2025,Nagpur,178.21
07-09-2025,Nashik,62.25
07-09-2025,Mumbai,79.27
07-09-2025,Aurangabad,46.58
07-09-2025,Thane,71.25
07-09-2025,Kolhapur,151.7
07-09-2025,Solapur,120.89
08-09-2025,Pune,154.71
08-09-2025,Nagpur,18.66
08-09-2025,Nashik,162.09
08-09-2025,Mumbai,196.68
08-09-2025,Aurangabad,178.56
08-09-2025,Thane,176.69
08-09-2025,Kolhapur,49.25
08-09-2025,Solapur,110.1
09-09-2025,Pune,117.23
09-09-2025,Nagpur,67.43
09-09-2025,Nashik,51.71
09-09-2025,Mumbai,68.8
09-09-2025,Aurangabad,76.81
09-09-2025,Thane,185.67
09-09-2025,Kolhapur,108.43
09-09-2025,Solapur,16.8
10-09-2025,Pune,49.69
10-09-2025,Nagpur,76.95
10-09-2025,Nashik,25.32
10-09-2025,Mumbai,35.55
10-09-2025,Aurangabad,105.79
10-09-2025,Thane,182.57
10-09-2025,Kolhapur,143.65
10-09-2025,Solapur,132.07
11-09-2025,Pune,193.23
11-09-2025,Nagpur,114.77
11-09-2025,Nashik,51.08
11-09-2025,Mumbai,129.62
11-09-2025,Aurangabad,111.23
11-09-2025,Thane,142.45
11-09-2025,Kolhapur,193.68
11-09-2025,Solapur,180.54
12-09-2025,Pune,196.99
12-09-2025,Nagpur,42.31
12-09-2025,Nashik,126.26
12-09-2025,Mumbai,114.53
12-09-2025,Aurangabad,175.52
12-09-2025,Thane,98.77
12-09-2025,Kolhapur,154.15
12-09-2025,Solapur,77.35
13-09-2025,Pune,173.17
13-09-2025,Nagpur,167.2
13-09-2025,Nashik,122.86
13-09-2025,Mumbai,29.83
13-09-2025,Aurangabad,122.73
13-09-2025,Thane,133.95
13-09-2025,Kolhapur,145.69
13-09-2025,Solapur,104.44
14-09-2025,Pune,74.04
14-09-2025,Nagpur,40.47
14-09-2025,Nashik,116.46
14-09-2025,Mumbai,82.8
14-09-2025,Aurangabad,168.02
14-09-2025,Thane,159.75
14-09-2025,Kolhapur,165.37
14-09-2025,Solapur,45.08
15-09-2025,Pune,96.16
15-09-2025,Nagpur,191.16
15-09-2025,Nashik,111.08
15-09-2025,Mumbai,82.33
15-09-2025,Aurangabad,179.79
15-09-2025,Thane,87.46
15-09-2025,Kolhapur,87.03
15-09-2025,Solapur,172.15
16-09-2025,Pune,104.39
16-09-2025,Nagpur,120.07
16-09-2025,Nashik,13.79
16-09-2025,Mumbai,16.48
16-09-2025,Aurangabad,40.04
16-09-2025,Thane,178.57
16-09-2025,Kolhapur,113.22
16-09-2025,Solapur,69.23
17-09-2025,Pune,37.97
17-09-2025,Nagpur,166.44
17-09-2025,Nashik,152.53
17-09-2025,Mumbai,91.1
17-09-2025,Aurangabad,86.8
17-09-2025,Thane,146.11
17-09-2025,Kolhapur,69.66
17-09-2025,Solapur,199.96
18-09-2025,Pune,175.59
18-09-2025,Nagpur,54.09
18-09-2025,Nashik,120.21
18-09-2025,Mumbai,186.46
18-09-2025,Aurangabad,194.06
18-09-2025,Thane,139.71
18-09-2025,Kolhapur,127.24
18-09-2025,Solapur,30.85
19-09-2025,Pune,148.94
19-09-2025,Nagpur,54.3
19-09-2025,Nashik,120.68
19-09-2025,Mumbai,166.88
19-09-2025,Aurangabad,109.32
19-09-2025,Thane,138.1
19-09-2025,Kolhapur,189.62
19-09-2025,Solapur,120.04
20-09-2025,Pune,166.14
20-09-2025,Nagpur,196.27
20-09-2025,Nashik,48.49
20-09-2025,Mumbai,81.94
20-09-2025,Aurangabad,55.54
20-09-2025,Thane,185.22
20-09-2025,Kolhapur,99.99
20-09-2025,Solapur,199.19
21-09-2025,Pune,158.51
21-09-2025,Nagpur,23.24
21-09-2025,Nashik,129.35
21-09-2025,Mumbai,103.83
21-09-2025,Aurangabad,79.54
21-09-2025,Thane,55.1
21-09-2025,Kolhapur,83.67
21-09-2025,Solapur,24.53
22-09-2025,Pune,107.14
22-09-2025,Nagpur,169.23
22-09-2025,Nashik,188.01
22-09-2025,Mumbai,16.01
22-09-2025,Aurangabad,151.17
22-09-2025,Thane,114.71
22-09-2025,Kolhapur,127.72
22-09-2025,Solapur,78.55
23-09-2025,Pune,91.85
23-09-2025,Nagpur,152.41
23-09-2025,Nashik,39.37
23-09-2025,Mumbai,90.28
23-09-2025,Aurangabad,36.96
23-09-2025,Thane,129.07
23-09-2025,Kolhapur,85.98
23-09-2025,Solapur,57.83
24-09-2025,Pune,30.85
24-09-2025,Nagpur,148.48
24-09-2025,Nashik,26.06
24-09-2025,Mumbai,54.7
24-09-2025,Aurangabad,97.38
24-09-2025,Thane,114.14
24-09-2025,Kolhapur,77.57
24-09-2025,Solapur,145.04
25-09-2025,Pune,64.56
25-09-2025,Nagpur,105.5
25-09-2025,Nashik,152.51
25-09-2025,Mumbai,132.93
25-09-2025,Aurangabad,116.3
25-09-2025,Thane,37.04
25-09-2025,Kolhapur,137.07
25-09-2025,Solapur,92.96
26-09-2025,Pune,39.03
26-09-2025,Nagpur,164.53
26-09-2025,Nashik,20.05
26-09-2025,Mumbai,85.23
26-09-2025,Aurangabad,156.5
26-09-2025,Thane,74.67
26-09-2025,Kolhapur,162.02
26-09-2025,Solapur,135.25
27-09-2025,Pune,139.74
27-09-2025,Nagpur,150.67
27-09-2025,Nashik,152.52
27-09-2025,Mumbai,178.52
27-09-2025,Aurangabad,62.17
27-09-2025,Thane,40.1
27-09-2025,Kolhapur,186.84
27-09-2025,Solapur,180.09
28-09-2025,Pune,155.26
28-09-2025,Nagpur,17.21
28-09-2025,Nashik,176.57
28-09-2025,Mumbai,48.17
28-09-2025,Aurangabad,52.88
28-09-2025,Thane,178.93
28-09-2025,Kolhapur,82.67
28-09-2025,Solapur,143.82
29-09-2025,Pune,54.49
29-09-2025,Nagpur,199.42
29-09-2025,Nashik,41.94
29-09-2025,Mumbai,15.59
29-09-2025,Aurangabad,11.44
29-09-2025,Thane,152.51
29-09-2025,Kolhapur,118.74
29-09-2025,Solapur,161.59
30-09-2025,Pune,88.23
30-09-2025,Nagpur,165.68
30-09-2025,Nashik,159.66
30-09-2025,Mumbai,189.14
30-09-2025,Aurangabad,41.52
30-09-2025,Thane,134.0
30-09-2025,Kolhapur,158.46
30-09-2025,Solapur,40.4
01-10-2025,Pune,32.8
01-10-2025,Nagpur,146.48
01-10-2025,Nashik,177.99
01-10-2025,Mumbai,161.37
01-10-2025,Aurangabad,69.39
01-10-2025,Thane,195.67
01-10-2025,Kolhapur,35.76
01-10-2025,Solapur,49.18
02-10-2025,Pune,26.57
02-10-2025,Nagpur,147.13
02-10-2025,Nashik,144.97
02-10-2025,Mumbai,44.31
02-10-2025,Aurangabad,87.91
02-10-2025,Thane,75.34
02-10-2025,Kolhapur,161.63
02-10-2025,Solapur,69.3
03-10-2025,Pune,94.93
03-10-2025,Nagpur,112.82
03-10-2025,Nashik,153.78
03-10-2025,Mumbai,159.53
03-10-2025,Aurangabad,57.33
03-10-2025,Thane,27.04
03-10-2025,Kolhapur,12.72
03-10-2025,Solapur,168.68
04-10-2025,Pune,36.08
04-10-2025,Nagpur,60.31
04-10-2025,Nashik,24.35
04-10-2025,Mumbai,72.42
04-10-2025,Aurangabad,171.63
04-10-2025,Thane,32.26
04-10-2025,Kolhapur,17.28
04-10-2025,Solapur,95.05
05-10-2025,Pune,135.95
05-10-2025,Nagpur,17.86
05-10-2025,Nashik,83.3
05-10-2025,Mumbai,39.71
05-10-2025,Aurangabad,192.62
05-10-2025,Thane,124.29
05-10-2025,Kolhapur,98.64
05-10-2025,Solapur,78.03
06-10-2025,Pune,30.72
06-10-2025,Nagpur,18.21
06-10-2025,Nashik,197.12
06-10-2025,Mumbai,40.1
06-10-2025,Aurangabad,98.62
06-10-2025,Thane,24.65
06-10-2025,Kolhapur,65.9
06-10-2025,Solapur,103.86
07-10-2025,Pune,32.7
07-10-2025,Nagpur,72.47
07-10-2025,Nashik,154.92
07-10-2025,Mumbai,113.64
07-10-2025,Aurangabad,164.4
07-10-2025,Thane,172.19
07-10-2025,Kolhapur,114.89
07-10-2025,Solapur,123.44
08-10-2025,Pune,195.18
08-10-2025,Nagpur,108.26
08-10-2025,Nashik,189.33
08-10-2025,Mumbai,122.78
08-10-2025,Aurangabad,116.36
08-10-2025,Thane,64.38
08-10-2025,Kolhapur,159.09
08-10-2025,Solapur,124.31
09-10-2025,Pune,133.7
09-10-2025,Nagpur,11.07
09-10-2025,Nashik,146.87
09-10-2025,Mumbai,21.13
09-10-2025,Aurangabad,149.71
09-10-2025,Thane,97.79
09-10-2025,Kolhapur,15.05
09-10-2025,Solapur,125.07
10-10-2025,Pune,115.86
10-10-2025,Nagpur,126.58
10-10-2025,Nashik,154.52
10-10-2025,Mumbai,176.23
10-10-2025,Aurangabad,71.11
10-10-2025,Thane,47.45
10-10-2025,Kolhapur,134.58
10-10-2025,Solapur,121.85
11-10-2025,Pune,65.09
11-10-2025,Nagpur,37.79
11-10-2025,Nashik,191.23
11-10-2025,Mumbai,32.41
11-10-2025,Aurangabad,184.66
11-10-2025,Thane,20.09
11-10-2025,Kolhapur,144.04
11-10-2025,Solapur,105.37
12-10-2025,Pune,166.88
12-10-2025,Nagpur,11.61
12-10-2025,Nashik,159.26
12-10-2025,Mumbai,174.04
12-10-2025,Aurangabad,188.35
12-10-2025,Thane,148.95
12-10-2025,Kolhapur,87.83
12-10-2025,Solapur,12.1
13-10-2025,Pune,150.9
13-10-2025,Nagpur,19.06
13-10-2025,Nashik,134.66
13-10-2025,Mumbai,156.75
13-10-2025,Aurangabad,135.3
13-10-2025,Thane,47.57
13-10-2025,Kolhapur,174.99
13-10-2025,Solapur,172.64
14-10-2025,Pune,10.02
14-10-2025,Nagpur,154.54
14-10-2025,Nashik,83.71
14-10-2025,Mumbai,95.88
14-10-2025,Aurangabad,34.28
14-10-2025,Thane,136.76
14-10-2025,Kolhapur,43.57
14-10-2025,Solapur,124.53
15-10-2025,Pune,88.44
15-10-2025,Nagpur,147.18
15-10-2025,Nashik,36.48
15-10-2025,Mumbai,111.76
15-10-2025,Aurangabad,47.51
15-10-2025,Thane,130.78
15-10-2025,Kolhapur,122.43
15-10-2025,Solapur,99.51
16-10-2025,Pune,173.44
16-10-2025,Nagpur,96.6
16-10-2025,Nashik,89.61
16-10-2025,Mumbai,156.07
16-10-2025,Aurangabad,169.71
16-10-2025,Thane,10.12
16-10-2025,Kolhapur,170.06
16-10-2025,Solapur,173.72
17-10-2025,Pune,174.03
17-10-2025,Nagpur,149.93
17-10-2025,Nashik,96.65
17-10-2025,Mumbai,152.58
17-10-2025,Aurangabad,99.26
17-10-2025,Thane,172.02
17-10-2025,Kolhapur,99.32
17-10-2025,Solapur,127.74
18-10-2025,Pune,198.41
18-10-2025,Nagpur,92.54
18-10-2025,Nashik,42.45
18-10-2025,Mumbai,149.15
18-10-2025,Aurangabad,174.76
18-10-2025,Thane,174.32
18-10-2025,Kolhapur,61.73
18-10-2025,Solapur,138.36
19-10-2025,Pune,193.59
19-10-2025,Nagpur,48.66
19-10-2025,Nashik,192.45
19-10-2025,Mumbai,34.33
19-10-2025,Aurangabad,129.88
19-10-2025,Thane,53.04
19-10-2025,Kolhapur,110.07
19-10-2025,Solapur,155.77
20-10-2025,Pune,102.73
20-10-2025,Nagpur,66.83
20-10-2025,Nashik,108.95
20-10-2025,Mumbai,134.02
20-10-2025,Aurangabad,87.65
20-10-2025,Thane,52.04
20-10-2025,Kolhapur,135.72
20-10-2025,Solapur,197.91
21-10-2025,Pune,162.44
21-10-2025,Nagpur,86.91
21-10-2025,Nashik,194.88
21-10-2025,Mumbai,183.39
21-10-2025,Aurangabad,158.68
21-10-2025,Thane,188.58
21-10-2025,Kolhapur,21.82
21-10-2025,Solapur,16.47
22-10-2025,Pune,133.78
22-10-2025,Nagpur,96.16
22-10-2025,Nashik,172.05
22-10-2025,Mumbai,178.99
22-10-2025,Aurangabad,31.42
22-10-2025,Thane,154.52
22-10-2025,Kolhapur,74.57
22-10-2025,Solapur,193.87
23-10-2025,Pune,53.62
23-10-2025,Nagpur,74.08
23-10-2025,Nashik,48.98
23-10-2025,Mumbai,55.63
23-10-2025,Aurangabad,133.52
23-10-2025,Thane,36.22
23-10-2025,Kolhapur,153.61
23-10-2025,Solapur,160.41
24-10-2025,Pune,170.39
24-10-2025,Nagpur,72.64
24-10-2025,Nashik,22.69
24-10-2025,Mumbai,56.08
24-10-2025,Aurangabad,130.26
24-10-2025,Thane,105.17
24-10-2025,Kolhapur,99.11
24-10-2025,Solapur,105.55
25-10-2025,Pune,149.58
25-10-2025,Nagpur,183.93
25-10-2025,Nashik,120.78
25-10-2025,Mumbai,86.93
25-10-2025,Aurangabad,51.45
25-10-2025,Thane,11.69
25-10-2025,Kolhapur,69.39
25-10-2025,Solapur,149.32
26-10-2025,Pune,191.8
26-10-2025,Nagpur,22.74
26-10-2025,Nashik,174.22
26-10-2025,Mumbai,193.81
26-10-2025,Aurangabad,82.99
26-10-2025,Thane,117.52
26-10-2025,Kolhapur,162.96
26-10-2025,Solapur,81.95
27-10-2025,Pune,15.74
27-10-2025,Nagpur,71.01
27-10-2025,Nashik,94.48
27-10-2025,Mumbai,84.25
27-10-2025,Aurangabad,118.19
27-10-2025,Thane,48.88
27-10-2025,Kolhapur,140.16
27-10-2025,Solapur,80.21
28-10-2025,Pune,57.69
28-10-2025,Nagpur,83.43
28-10-2025,Nashik,119.41
28-10-2025,Mumbai,45.36
28-10-2025,Aurangabad,25.76
28-10-2025,Thane,36.58
28-10-2025,Kolhapur,40.44
28-10-2025,Solapur,68.63
29-10-2025,Pune,14.72
29-10-2025,Nagpur,96.76
29-10-2025,Nashik,29.72
29-10-2025,Mumbai,132.37
29-10-2025,Aurangabad,171.17
29-10-2025,Thane,170.46
29-10-2025,Kolhapur,53.4
29-10-2025,Solapur,107.63
30-10-2025,Pune,63.13
30-10-2025,Nagpur,185.8
30-10-2025,Nashik,106.39
30-10-2025,Mumbai,114.79
30-10-2025,Aurangabad,91.66
30-10-2025,Thane,149.97
30-10-2025,Kolhapur,114.44
30-10-2025,Solapur,43.67
31-10-2025,Pune,111.06
31-10-2025,Nagpur,83.23
31-10-2025,Nashik,72.06
31-10-2025,Mumbai,10.34
31-10-2025,Aurangabad,66.98
31-10-2025,Thane,186.71
31-10-2025,Kolhapur,24.87
31-10-2025,Solapur,16.08
01-11-2025,Pune,60.02
01-11-2025,Nagpur,165.84
01-11-2025,Nashik,120.13
01-11-2025,Mumbai,173.2
01-11-2025,Aurangabad,170.43
01-11-2025,Thane,103.68
01-11-2025,Kolhapur,156.61
01-11-2025,Solapur,64.18
02-11-2025,Pune,39.55
02-11-2025,Nagpur,31.22
02-11-2025,Nashik,172.04
02-11-2025,Mumbai,99.22
02-11-2025,Aurangabad,18.82
02-11-2025,Thane,105.69
02-11-2025,Kolhapur,129.31
02-11-2025,Solapur,69.08
03-11-2025,Pune,197.5
03-11-2025,Nagpur,167.97
03-11-2025,Nashik,82.17
03-11-2025,Mumbai,137.49
03-11-2025,Aurangabad,158.99
03-11-2025,Thane,53.7
03-11-2025,Kolhapur,113.17
03-11-2025,Solapur,33.05
04-11-2025,Pune,161.23
04-11-2025,Nagpur,169.05
04-11-2025,Nashik,146.64
04-11-2025,Mumbai,46.04
04-11-2025,Aurangabad,160.04
04-11-2025,Thane,114.25
04-11-2025,Kolhapur,116.3
04-11-2025,Solapur,85.42
05-11-2025,Pune,161.84
05-11-2025,Nagpur,82.86
05-11-2025,Nashik,56.11
05-11-2025,Mumbai,174.58
05-11-2025,Aurangabad,65.49
05-11-2025,Thane,169.34
05-11-2025,Kolhapur,34.84
05-11-2025,Solapur,177.2
06-11-2025,Pune,111.81
06-11-2025,Nagpur,182.52
06-11-2025,Nashik,90.65
06-11-2025,Mumbai,119.25
06-11-2025,Aurangabad,183.75
06-11-2025,Thane,71.53
06-11-2025,Kolhapur,148.02
06-11-2025,Solapur,172.41
07-11-2025,Pune,178.18
07-11-2025,Nagpur,162.7
07-11-2025,Nashik,54.51
07-11-2025,Mumbai,155.71
07-11-2025,Aurangabad,189.98
07-11-2025,Thane,183.77
07-11-2025,Kolhapur,46.53
07-11-2025,Solapur,162.86
08-11-2025,Pune,31.54
08-11-2025,Nagpur,151.29
08-11-2025,Nashik,94.36
08-11-2025,Mumbai,62.49
08-11-2025,Aurangabad,129.57
08-11-2025,Thane,123.44
08-11-2025,Kolhapur,71.09
08-11-2025,Solapur,68.28
09-11-2025,Pune,130.78
09-11-2025,Nagpur,107.03
09-11-2025,Nashik,29.97
09-11-2025,Mumbai,165.99
09-11-2025,Aurangabad,165.41
09-11-2025,Thane,22.27
09-11-2025,Kolhapur,77.75
09-11-2025,Solapur,24.1
10-11-2025,Pune,191.18
10-11-2025,Nagpur,170.01
10-11-2025,Nashik,158.35
10-11-2025,Mumbai,132.56
10-11-2025,Aurangabad,193.14
10-11-2025,Thane,154.15
10-11-2025,Kolhapur,103.68
10-11-2025,Solapur,98.82
11-11-2025,Pune,93.3
11-11-2025,Nagpur,184.74
11-11-2025,Nashik,91.41
11-11-2025,Mumbai,134.68
11-11-2025,Aurangabad,170.35
11-11-2025,Thane,89.76
11-11-2025,Kolhapur,148.38
11-11-2025,Solapur,174.48
12-11-2025,Pune,30.08
12-11-2025,Nagpur,31.35
12-11-2025,Nashik,58.32
12-11-2025,Mumbai,68.37
12-11-2025,Aurangabad,64.79
12-11-2025,Thane,100.48
12-11-2025,Kolhapur,123.57
12-11-2025,Solapur,197.4
13-11-2025,Pune,17.28
13-11-2025,Nagpur,34.13
13-11-2025,Nashik,193.53
13-11-2025,Mumbai,130.05
13-11-2025,Aurangabad,20.53
13-11-2025,Thane,101.55
13-11-2025,Kolhapur,92.12
13-11-2025,Solapur,19.99
14-11-2025,Pune,130.46
14-11-2025,Nagpur,48.91
14-11-2025,Nashik,120.03
14-11-2025,Mumbai,49.72
14-11-2025,Aurangabad,62.1
14-11-2025,Thane,140.35
14-11-2025,Kolhapur,184.73
14-11-2025,Solapur,64.23
15-11-2025,Pune,129.05
15-11-2025,Nagpur,164.2
15-11-2025,Nashik,39.4
15-11-2025,Mumbai,27.35
15-11-2025,Aurangabad,17.18
15-11-2025,Thane,121.83
15-11-2025,Kolhapur,97.9
15-11-2025,Solapur,109.53
16-11-2025,Pune,158.16
16-11-2025,Nagpur,111.46
16-11-2025,Nashik,111.14
16-11-2025,Mumbai,174.05
16-11-2025,Aurangabad,33.16
16-11-2025,Thane,119.83
16-11-2025,Kolhapur,72.97
16-11-2025,Solapur,28.89
17-11-2025,Pune,83.18
17-11-2025,Nagpur,136.36
17-11-2025,Nashik,69.03
17-11-2025,Mumbai,23.36
17-11-2025,Aurangabad,83.9
17-11-2025,Thane,49.0
17-11-2025,Kolhapur,46.37
17-11-2025,Solapur,181.74
18-11-2025,Pune,52.17
18-11-2025,Nagpur,102.49
18-11-2025,Nashik,134.0
18-11-2025,Mumbai,141.99
18-11-2025,Aurangabad,63.22
18-11-2025,Thane,174.74
18-11-2025,Kolhapur,136.77
18-11-2025,Solapur,67.72
19-11-2025,Pune,25.3
19-11-2025,Nagpur,172.24
19-11-2025,Nashik,186.72
19-11-2025,Mumbai,103.25
19-11-2025,Aurangabad,149.77
19-11-2025,Thane,65.21
19-11-2025,Kolhapur,76.58
19-11-2025,Solapur,179.52
20-11-2025,Pune,42.36
20-11-2025,Nagpur,58.28
20-11-2025,Nashik,111.87
20-11-2025,Mumbai,110.48
20-11-2025,Aurangabad,22.16
20-11-2025,Thane,78.47
20-11-2025,Kolhapur,58.82
20-11-2025,Solapur,69.83
21-11-2025,Pune,128.97
21-11-2025,Nagpur,188.26
21-11-2025,Nashik,65.79
21-11-2025,Mumbai,145.31
21-11-2025,Aurangabad,141.76
21-11-2025,Thane,75.07
21-11-2025,Kolhapur,118.49
21-11-2025,Solapur,42.58
22-11-2025,Pune,56.91
22-11-2025,Nagpur,145.73
22-11-2025,Nashik,126.64
22-11-2025,Mumbai,169.22
22-11-2025,Aurangabad,143.53
22-11-2025,Thane,104.79
22-11-2025,Kolhapur,175.76
22-11-2025,Solapur,171.61
23-11-2025,Pune,163.27
23-11-2025,Nagpur,195.14
23-11-2025,Nashik,33.8
23-11-2025,Mumbai,125.92
23-11-2025,Aurangabad,24.38
23-11-2025,Thane,40.12
23-11-2025,Kolhapur,94.18
23-11-2025,Solapur,101.45
24-11-2025,Pune,48.24
24-11-2025,Nagpur,82.12
24-11-2025,Nashik,92.13
24-11-2025,Mumbai,57.02
24-11-2025,Aurangabad,104.47
24-11-2025,Thane,23.5
24-11-2025,Kolhapur,54.25
24-11-2025,Solapur,45.76
25-11-2025,Pune,42.61
25-11-2025,Nagpur,181.86
25-11-2025,Nashik,192.17
25-11-2025,Mumbai,54.84
25-11-2025,Aurangabad,149.79
25-11-2025,Thane,84.55
25-11-2025,Kolhapur,141.16
25-11-2025,Solapur,91.69
26-11-2025,Pune,101.29
26-11-2025,Nagpur,153.83
26-11-2025,Nashik,157.44
26-11-2025,Mumbai,127.1
26-11-2025,Aurangabad,131.39
26-11-2025,Thane,177.57
26-11-2025,Kolhapur,143.11
26-11-2025,Solapur,150.35
27-11-2025,Pune,131.26
27-11-2025,Nagpur,198.02
27-11-2025,Nashik,139.37
27-11-2025,Mumbai,182.21
27-11-2025,Aurangabad,48.85
27-11-2025,Thane,91.39
27-11-2025,Kolhapur,62.76
27-11-2025,Solapur,51.29
28-11-2025,Pune,65.17
28-11-2025,Nagpur,95.22
28-11-2025,Nashik,112.26
28-11-2025,Mumbai,72.86
28-11-2025,Aurangabad,109.05
28-11-2025,Thane,26.45
28-11-2025,Kolhapur,136.24
28-11-2025,Solapur,84.99
29-11-2025,Pune,14.44
29-11-2025,Nagpur,137.99
29-11-2025,Nashik,159.72
29-11-2025,Mumbai,51.21
29-11-2025,Aurangabad,178.3
29-11-2025,Thane,31.11
29-11-2025,Kolhapur,16.03
29-11-2025,Solapur,112.55
30-11-2025,Pune,41.97
30-11-2025,Nagpur,192.77
30-11-2025,Nashik,198.11
30-11-2025,Mumbai,76.1
30-11-2025,Aurangabad,108.52
30-11-2025,Thane,153.69
30-11-2025,Kolhapur,18.18
30-11-2025,Solapur,100.46
01-12-2025,Pune,162.08
01-12-2025,Nagpur,103.77
01-12-2025,Nashik,20.33
01-12-2025,Mumbai,102.06
01-12-2025,Aurangabad,142.55
01-12-2025,Thane,191.43
01-12-2025,Kolhapur,13.55
01-12-2025,Solapur,11.55
02-12-2025,Pune,90.68
02-12-2025,Nagpur,138.77
02-12-2025,Nashik,46.57
02-12-2025,Mumbai,79.38
02-12-2025,Aurangabad,93.58
02-12-2025,Thane,81.32
02-12-2025,Kolhapur,152.9
02-12-2025,Solapur,110.3
03-12-2025,Pune,197.77
03-12-2025,Nagpur,20.72
03-12-2025,Nashik,67.62
03-12-2025,Mumbai,117.4
03-12-2025,Aurangabad,192.67
03-12-2025,Thane,94.57
03-12-2025,Kolhapur,181.02
03-12-2025,Solapur,190.92
04-12-2025,Pune,198.68
04-12-2025,Nagpur,17.65
04-12-2025,Nashik,185.72
04-12-2025,Mumbai,107.43
04-12-2025,Aurangabad,83.63
04-12-2025,Thane,109.89
04-12-2025,Kolhapur,122.76
04-12-2025,Solapur,76.29
05-12-2025,Pune,82.71
05-12-2025,Nagpur,54.7
05-12-2025,Nashik,187.3
05-12-2025,Mumbai,136.42
05-12-2025,Aurangabad,117.11
05-12-2025,Thane,133.8
05-12-2025,Kolhapur,27.92
05-12-2025,Solapur,19.71
06-12-2025,Pune,199.03
06-12-2025,Nagpur,12.39
06-12-2025,Nashik,111.84
06-12-2025,Mumbai,183.5
06-12-2025,Aurangabad,14.33
06-12-2025,Thane,70.73
06-12-2025,Kolhapur,174.32
06-12-2025,Solapur,114.28
07-12-2025,Pune,197.99
07-12-2025,Nagpur,122.25
07-12-2025,Nashik,53.79
07-12-2025,Mumbai,133.8
07-12-2025,Aurangabad,156.79
07-12-2025,Thane,114.52
07-12-2025,Kolhapur,70.18
07-12-2025,Solapur,135.86
08-12-2025,Pune,137.1
08-12-2025,Nagpur,27.36
08-12-2025,Nashik,194.65
08-12-2025,Mumbai,45.09
08-12-2025,Aurangabad,75.67
08-12-2025,Thane,65.68
08-12-2025,Kolhapur,183.0
08-12-2025,Solapur,142.51
09-12-2025,Pune,16.61
09-12-2025,Nagpur,179.38
09-12-2025,Nashik,136.97
09-12-2025,Mumbai,134.62
09-12-2025,Aurangabad,53.02
09-12-2025,Thane,111.89
09-12-2025,Kolhapur,41.77
09-12-2025,Solapur,188.14
10-12-2025,Pune,75.33
10-12-2025,Nagpur,139.26
10-12-2025,Nashik,20.96
10-12-2025,Mumbai,184.66
10-12-2025,Aurangabad,97.23
10-12-2025,Thane,101.74
10-12-2025,Kolhapur,105.81
10-12-2025,Solapur,26.46
11-12-2025,Pune,142.42
11-12-2025,Nagpur,10.15
11-12-2025,Nashik,133.33
11-12-2025,Mumbai,131.08
11-12-2025,Aurangabad,74.58
11-12-2025,Thane,103.29
11-12-2025,Kolhapur,110.81
11-12-2025,Solapur,161.28
12-12-2025,Pune,164.26
12-12-2025,Nagpur,56.8
12-12-2025,Nashik,86.9
12-12-2025,Mumbai,31.85
12-12-2025,Aurangabad,48.29
